ticker,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return,data_points
CHRW,0.13332244232915524,0.29589062722862886,0.450580147055958,-0.40552302140905383,14.116347870821919,0.10506915251165334,10.237157608474279,0.230785665207361,1256
CDNS,0.42973213752627104,0.3706474136477972,1.1594095134699047,-0.32116968290911635,14.334097918942401,0.19824809088500822,3.4557328399406435,0.10827180219203991,1256
CPT,0.0990645819983389,0.29314729585104327,0.3379344902730282,-0.5021734633295891,13.650821005353132,-0.511834696830318,12.02335270457168,0.19979752220096225,1256
CPB,0.030414597063959103,0.24541903032587495,0.12392925285204519,-0.31806559338522,14.746706361046472,-0.21849917648064285,6.4108888959190224,-0.010129712991629236,1256
COF,0.25470423818159027,0.44718570603842617,0.5695715107667234,-0.6025293906670367,14.921722546364283,0.003028662844795908,10.029711535017272,0.37938612486261114,1256
CAH,0.2776257457714648,0.29834521152278853,0.930552041892782,-0.3214166867008211,14.72095042004214,-0.13318083431783628,8.414375362822456,0.18658370714940853,1256
CCL,0.14800808364273332,0.7420558609260403,0.1994567948806823,-0.8756365585283493,17.477641035024615,-0.07534675856601046,10.085843796894885,0.35113251667213574,1256
CARR,0.5652018319808039,0.3798127234165386,1.4881066302798656,-0.408239405343052,15.45807122838035,1.429452223215408,18.139100132731137,0.20205801898288667,1203
CVNA,1.2794149193723205,1.1779249774589708,1.0861599370549766,-0.9899486626121002,15.875156564392846,1.1992799290196863,9.040003758836546,2.9771440973466956,1256
CASY,0.26671521514259555,0.30222702508385263,0.8824995549904766,-0.3340880315638298,12.468645903345667,0.7785427284801197,14.266681129651367,0.45913429659844085,1256
CAT,0.2859476728984498,0.3250488674957866,0.8797067194893591,-0.3784680323711741,14.986010134311204,-0.1295504751816515,4.479346736374119,0.24744547308658293,1256
CBOE,0.16659671097304063,0.2822908641134859,0.590159768351787,-0.40533184689302143,13.51382651469781,-0.3937194046929867,10.749411673060333,0.11043862828035578,1256
CBRE,0.2514500499073715,0.3844318839625941,0.6540821934838216,-0.5357198455454311,14.362462629481682,0.26510203068204885,8.862981793419264,0.3993985325729017,1256
CDW,0.10890281867843443,0.32821585533665454,0.3318024309542622,-0.4482266660432036,13.672722400610981,-0.6746839153896006,8.424910380701922,-0.22872481453222893,1256
COR,0.29915389687928684,0.26378846298649933,1.1340674019340926,-0.23783526366602328,14.058612560576847,0.5830623027698532,9.315941531504942,0.10383595476593999,1256
CNC,0.06135832744479375,0.35973977807947155,0.17056308805316167,-0.41668382665689363,15.157126172770973,0.24816273548790088,6.5867030655569625,-0.18663251104956557,1256
CNP,0.12116907747513417,0.3238740374812417,0.3741240836019531,-0.550000668079787,15.460559918306348,-0.7647476649710124,23.29812764055164,0.14636261711330945,1256
CF,0.2630438888504083,0.4227958273606646,0.6221534646935377,-0.5385019751145771,14.768457705004304,-0.1625196135122986,4.036332344196637,0.08411208134050097,1256
CRL,0.12206844703895725,0.3988510809233259,0.3060501848368398,-0.6410211462916716,13.116295732536837,-0.24195401632897973,5.6825696284562675,-0.22411166284013573,1256
SCHW,0.19122867857062142,0.3877600047809572,0.4931624618651558,-0.4970345225940696,16.10060368650747,0.19870716289959622,7.006860037500372,0.09047970540438666,1256
CHTR,-0.009639297426003557,0.35039555058543154,-0.02750975978404542,-0.6898819775863198,14.031033846776483,-0.43700732477831333,10.410968889342197,-0.11706288169546708,1256
CVX,0.15183278711167603,0.35587695374700057,0.4266440563600438,-0.5467009417323052,16.11117395309261,-0.25536520526412704,21.67724030689063,0.000493593154095251,1256
CMG,0.3706352073509156,0.35921002900081533,1.0318064013465347,-0.5018311335493322,16.56173647596853,0.6343669736848832,8.356063780080035,0.313752741079695,1256
CB,0.18954378613467582,0.2874790756625856,0.6593307206718011,-0.42591674188599155,14.436512206990598,-0.6046031785283821,10.240883804529105,0.23487328162806875,1256
CHD,0.12563613424831277,0.22866097438108945,0.5494428360080628,-0.3171611094521858,14.208956353230363,0.18868464415643763,11.089463453973382,0.11865425052568335,1256
CIEN,0.2454868328008626,0.40490763926785167,0.6062785904576867,-0.4953608167856908,14.361447342680082,0.10221245824426049,14.880387714104298,0.8886915198030765,1256
CI,0.13893774423340854,0.33862945671727873,0.4102943245997866,-0.4154985553053936,14.41759419443085,0.2931784428953921,11.683475303833053,-0.06608213852092493,1256
CINF,0.16284755916484528,0.3570061742358066,0.4561477389387743,-0.5754381454659927,13.536789758743604,0.06827133462504896,10.19522035938936,0.41929728000199296,1256
CTAS,0.2953592437370942,0.3115802810905952,0.9479394610701164,-0.48379683174959104,14.40980086724384,-0.47661037998093325,13.630157746703425,0.22896154388168677,1256
CSCO,0.11355535638045833,0.27294104533049823,0.4160435314628354,-0.3667506458286475,16.845239319801973,-0.4489711978392485,13.074002703885363,0.20975173807599035,1256
C,0.09021381464912626,0.391666323851691,0.2303333453893952,-0.5650758255404696,16.803884658285348,0.07605642463506548,11.50530230078494,0.41933521851124445,1256
CFG,0.18364390386717133,0.4648052649960708,0.39509858794031466,-0.6212762541909815,15.491604064639107,-0.08661246619692889,8.963279828313782,0.3737929337495858,1256
CLX,0.07977581955946778,0.2706614727019125,0.2947439055994765,-0.4672568469251315,14.157031083734147,-0.2390215681449393,11.704718834296916,0.17000188418132312,1256
CME,0.11408653573214522,0.2802363206027416,0.4071083130365261,-0.3735609186018719,14.354172328583422,-1.0192558645540952,19.915245238147612,0.1506315513707699,1256
CMS,0.07867040030006,0.24623464315509952,0.3194936313267126,-0.2955271582466773,14.53582978061298,-0.0060373060294416905,11.181653731138265,0.1856617060128014,1256
KO,0.08007368904911716,0.20807784665172602,0.3848256329908196,-0.36987516539774684,16.54518530482073,-0.6518700248949006,8.450053901339295,0.0847528582158692,1256
