ticker,cluster,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return
AJG,0,0.3034774731270726,0.2588490163276623,1.1724111508421482,-0.3722026538581737,13.781679937223409,-0.7552071374465215,13.581904846148324,0.2761791917159686
AIZ,2,0.1752920368393589,0.3088778647885899,0.5675124598499046,-0.4463481382533658,12.932959967712298,-0.7664277253537354,17.138014015927087,0.2797374089627131
T,2,0.0611789330031515,0.2661276391635172,0.2298856788999706,-0.3942907090764589,17.667891814415306,-0.0528886173000236,7.153414088100828,0.4308779707129504
ATO,2,0.1093965245054093,0.2548008167824038,0.4293413415500642,-0.329102696247684,13.735572331828106,0.4815687020016936,14.212068834112024,0.2305070058582019
ADSK,2,0.1848264305213769,0.3924465410174722,0.4709595096498716,-0.5199403896552839,14.248147909101936,-0.2014112761126085,5.919951918271856,0.2219895022186597
ADP,2,0.1835900540490584,0.276612530689538,0.6637083778938225,-0.394511811594,14.4149442139605,-0.4765905390607719,12.912527229679355,0.285152995373267
AZO,2,0.2687754717735677,0.2828205740259747,0.9503391777603948,-0.3912187220379267,12.119679010530168,-0.9407396676331624,12.757615174894198,0.2320921672579581
AVB,2,0.094573993804619,0.2999898716968356,0.3152572894200703,-0.4691104289693601,13.606690933994756,-0.2563605533821079,11.711253470207684,0.2040525349391304
AVY,2,0.1491807047290034,0.3125924992649085,0.4772369941051571,-0.4352120089381814,13.158952255745342,0.8174095137948332,18.270369909730015,-0.0589224976966825
AXON,0,0.7094568042368101,0.4993520626257804,1.4207547286502034,-0.5854257529167797,13.334184544367892,1.2402955211730884,12.041121810271516,1.3393335607020802
BKR,1,0.2497845256378312,0.4450834125562177,0.5612083456520218,-0.6331610533289652,15.881732456239869,0.1493668505721026,9.083197125720089,0.2287356223348255
BALL,2,0.035675628333389,0.3285105084511717,0.1085981343537193,-0.5508922788435572,14.491244972627904,-0.1079488368476418,10.505345173645953,-0.0320219564121883
BAC,1,0.1392710671331338,0.3575608045521661,0.3895031708175245,-0.4848424719857178,17.72531200928717,0.4669716953973811,10.46605473530894,0.3373149362168903
BAX,1,-0.1443761376731777,0.2960086073412826,-0.4877430388594055,-0.6646673253592407,15.14463130289936,-0.7735327530767716,8.527151372016686,-0.2380621152413543
BDX,2,0.0122814673469462,0.2434942178435533,0.0504384352766732,-0.2963220112606761,14.428394509058773,-0.4861403729826036,9.266251105903915,-0.0552702796619304
BRK-B,2,0.1742699343844156,0.2174878955260667,0.801285671383623,-0.2956993612851106,15.310795639003013,0.0914201626444569,12.268018302704284,0.2677620114939332
BBY,2,0.1162039388741327,0.3897779470079562,0.2981285620855321,-0.5259538280206737,14.844970970239126,0.3198378978932189,7.0522514466067445,0.1441852319206336
TECH,2,0.1335126356832237,0.3645374303154927,0.3662521995825608,-0.6050220507809762,13.787675093712236,0.5134023611680104,4.159417936839047,-0.0590743194890402
BIIB,1,-0.0342591302421234,0.4669033656680799,-0.0733752051521474,-0.6468134256741943,14.097397701020885,5.900187711717314,96.46348477023012,-0.419600383282966
BLK,2,0.240452783754218,0.3151316829286422,0.7630231956355393,-0.4390170403217398,13.471372772640947,0.2363217590287614,8.846930716234732,0.2958418487392169
BX,0,0.4141475686630558,0.4132269933166973,1.0022277715668322,-0.4928609973151838,15.24313268173311,-0.0534822050509,5.346352645282163,0.347808423395948
